id,kind,api_key,namespace,field,group,dataset_lane,market,adoption_priority,stockvision_use,raw_rows,raw_cols,overlap_cols,coverage,avg_rank_std,status,direction_mode,direction,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,match_days,avg_daily_matches,max_daily_matches,latest_matches,selection_note
finlab701_etl_broker_transactions_top15_sell_high,finlab701_single,etl:broker_transactions:top15_sell,etl,broker_transactions:top15_sell,broker / branch flow,chip_diversity,tw,P1,"broker concentration, branch flow anomaly, emerging-stock chip proxy",2055,2474,1103,0.8636853060080855,0.28881328344930013,ok,high,1,0.077,0.4657138244729748,0.6161116060145454,3.3663171113627883,2.5712097077487375,-0.2080206774613712,1.2938388464415773,5.2131586908806575,2.238678593735062,0.5347043701799485,10.0,10.0,406,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_投資活動之淨現金流入_流出_low,finlab701_single,financial_statement:投資活動之淨現金流入_流出,financial_statement,投資活動之淨現金流入_流出,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9364327742865148,0.2888031489110219,ok,low,-1,0.076,0.3785311506308997,0.43712087192423166,1.3113995387305948,1.9117185611393195,-0.10856571220966593,1.2825887961718223,4.537874182879387,3.4863335724653997,0.5564102564102564,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_外陸資買賣超股數(不含外資自營商)_low,finlab701_single,institutional_investors_trading_summary:外陸資買賣超股數(不含外資自營商),institutional_investors_trading_summary,外陸資買賣超股數(不含外資自營商),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2887950120241138,ok,low,-1,0.08,0.3058342118841113,0.4272859871863265,2.7184256656886285,1.431182433624505,-0.19726320401435027,1.2797018820744785,3.776159654687233,1.5503079265740722,0.5153846153846153,10.0,10.0,409,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_etl_broker_transactions_top15_buy_high,finlab701_single,etl:broker_transactions:top15_buy,etl,broker_transactions:top15_buy,broker / branch flow,chip_diversity,tw,P1,"broker concentration, branch flow anomaly, emerging-stock chip proxy",2055,2474,1103,0.8636853060080855,0.2888132310450044,ok,high,1,0.187,0.4128437583062421,0.5439756386771126,2.935093112497979,2.160074984895815,-0.22441339057368004,1.2776742106839987,4.7348554428655,1.8395754437668657,0.519280205655527,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_流動負債_high,finlab701_single,financial_statement:流動負債,financial_statement,流動負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,high,1,0.076,0.2654991199757004,0.33170475530642407,1.481864697724003,1.1900440914479633,-0.17049080554196827,1.2772418157370842,3.2730357449369785,1.5571722323056625,0.5538461538461539,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_流動負債_high,finlab701_single,fundamental_features:流動負債,fundamental_features,流動負債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9065324420606012,0.288807380731452,ok,high,1,0.076,0.2654991199757004,0.33170475530642407,1.481864697724003,1.1900440914479633,-0.17049080554196827,1.2772418157370842,3.2730357449369785,1.5571722323056625,0.5538461538461539,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_最低價_low,finlab701_single,rotc_price:最低價,rotc_price,最低價,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.2890974134284516,ok,low,-1,0.081,0.2568872027510274,0.34826421506278876,2.0452695310885867,1.1408187196106105,-0.2136362373771319,1.2724776103808135,3.03366751799423,1.2023951645708875,0.4961439588688946,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券賣出_high,finlab701_single,margin_transactions:融券賣出,margin_transactions,融券賣出,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.24436052889544974,ok,high,1,0.083,0.489263548463301,0.645690330015559,3.5012627581160682,2.765836932463113,-0.2871524418321144,1.2599332006874342,3.993692470364984,1.7037866976675948,0.5,10.0,10.0,406,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_ROE綜合損益_high,finlab701_single,fundamental_features:ROE綜合損益,fundamental_features,ROE綜合損益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9347716447184086,0.2888033845154838,ok,high,1,0.085,0.2893125683114719,0.39681898905620394,2.4062901727997144,1.3302767615487685,-0.17878746228000741,1.2564790234214407,3.3090054670290594,1.618102206945148,0.4806201550387597,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融資前日餘額_high,finlab701_single,margin_transactions:融資前日餘額,margin_transactions,融資前日餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.28872796593419897,ok,high,1,0.077,0.5629771090459412,0.7304671115798393,3.7488881533549563,3.422951784045999,-0.1897975693034727,1.2549977792895577,4.73880257539575,2.966041402415457,0.5012853470437018,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_收取之股利_high,finlab701_single,financial_statement:收取之股利,financial_statement,收取之股利,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6765410479125805,0.273462859165273,ok,high,1,0.075,0.25180611341050674,0.31378609791665196,1.3872829789538308,1.112141441044744,-0.1509449665387702,1.254827244119715,3.105991498943672,1.6680876368902684,0.5347043701799485,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_借券餘額_high,finlab701_single,security_lending:借券餘額,security_lending,借券餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4782,2374,1149,0.9060311011487812,0.2885524945292834,ok,high,1,0.088,0.317891431230386,0.3911315806224769,1.6393165218944155,1.5067236707966067,-0.12157815467216815,1.247217114310734,4.5493538217076255,2.6144934273202862,0.5692307692307692,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_投信買賣超股數_low,finlab701_single,institutional_investors_trading_summary:投信買賣超股數,institutional_investors_trading_summary,投信買賣超股數,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.21881365272129805,ok,low,-1,0.09,0.3273114423410104,0.4324132115958382,2.35246744101233,1.5668733390038971,-0.25605113976483473,1.2470381390566798,3.610872628995598,1.2782550395644243,0.5307692307692308,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_處分投資損失_利益_high,finlab701_single,financial_statement:處分投資損失_利益,financial_statement,處分投資損失_利益,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6502901973341872,0.2208401537374535,ok,high,1,0.076,0.18118936685843456,0.23081655469142606,1.1107933234031058,0.7408770329603653,-0.11156406816640374,1.2446265883039112,3.2581948256791633,1.6239379798198736,0.519280205655527,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_發行公司債_high,finlab701_single,financial_statement:發行公司債,financial_statement,發行公司債,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.32277548733138534,0.15283050401298615,ok,high,1,0.083,0.2556747229787444,0.3284833149671075,1.6296570770687397,1.1339509856865186,-0.15549600871595382,1.2339014397666834,3.2328243092622087,1.6441469052540474,0.5666666666666667,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_支付之利息_low,finlab701_single,financial_statement:支付之利息,financial_statement,支付之利息,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.929316935516151,0.28880365314738676,ok,low,-1,0.076,0.16394965866714895,0.2175917756323331,1.200658509578554,0.6577150511709262,-0.06524228702749413,1.2296442814939508,3.1494390020165604,2.51255038153787,0.5794871794871795,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融資今日餘額_high,finlab701_single,margin_transactions:融資今日餘額,margin_transactions,融資今日餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.28872825169810407,ok,high,1,0.077,0.5063645703205581,0.6550672367147269,3.3283757596490924,2.9117364723974934,-0.21257522319569955,1.22696275209144,4.166344318125814,2.3819368190723877,0.4910025706940874,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_投信買進股數_high,finlab701_single,institutional_investors_trading_summary:投信買進股數,institutional_investors_trading_summary,投信買進股數,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.18426292503752803,ok,high,1,0.086,0.266655571659576,0.3579789336858165,2.044068689744206,1.1967140632385354,-0.18920254791155966,1.2163515904443696,3.0143280483741037,1.4092911627838454,0.5307692307692308,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_前日借券餘額_high,finlab701_single,security_lending:前日借券餘額,security_lending,前日借券餘額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4782,2374,1149,0.9060311011487812,0.2888069471251179,ok,high,1,0.106,0.311070335223258,0.38862247147207174,1.7358306791577216,1.4637893466246061,-0.13876853301486303,1.2136388198317818,4.2080095837062546,2.24148741498761,0.570694087403599,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_存入保證金增加_low,finlab701_single,financial_statement:存入保證金增加,financial_statement,存入保證金增加,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6539947164071569,0.27952440574082144,ok,low,-1,0.076,0.25095527299709763,0.30860584449757844,1.290378776420118,1.1073657790641684,-0.14920284313693877,1.2132135297470152,4.057186793698321,1.6818610765749276,0.506426735218509,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_其他收益及費損淨額_low,finlab701_single,financial_statement:其他收益及費損淨額,financial_statement,其他收益及費損淨額,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9223131729576112,0.12573857120500648,ok,low,-1,0.077,0.20681079368917343,0.2883123528990385,1.8242296565729803,0.8698008187105473,-0.1610134667540276,1.2109101873182013,2.5923606417909384,1.2843518889398184,0.49222797927461137,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_其他投資活動_high,finlab701_single,financial_statement:其他投資活動,financial_statement,其他投資活動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.39478545410879395,0.257392142615308,ok,high,1,0.076,0.23823746242583677,0.2703849378864355,0.7195491557182053,1.036879509560137,-0.14473304152960775,1.195263444484417,4.661434658427295,1.6459337865793318,0.4897435897435897,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_借券增減_high,finlab701_single,security_lending:借券增減,security_lending,借券增減,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4782,2374,1149,0.9060311011487812,0.28724891623198456,ok,high,1,0.097,0.2783167342441759,0.38267542516182207,2.335835298597083,1.2647675849240798,-0.17801914729626278,1.190694029387448,3.3870264216516994,1.5633211666234743,0.5051282051282051,10.0,10.0,409,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_外陸資賣出股數(不含外資自營商)_high,finlab701_single,institutional_investors_trading_summary:外陸資賣出股數(不含外資自營商),institutional_investors_trading_summary,外陸資賣出股數(不含外資自營商),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2887722427969018,ok,high,1,0.079,0.41163649058733465,0.5477652665945622,3.0469374170611685,2.151094124467572,-0.19181766666564648,1.1863957992228609,4.632264116104408,2.1458661190140655,0.5282051282051282,10.0,10.0,406,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_sell_借券賣出限額_high,finlab701_single,security_lending_sell:借券賣出限額,security_lending_sell,借券賣出限額,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4779,2500,1171,0.9262828723532002,0.2886459299439697,ok,high,1,0.077,0.46324749207485305,0.5970382367286556,2.9946058276503122,2.5512428441064423,-0.25553031043460706,1.1833634576110978,4.12529028682466,1.812815720881729,0.5295629820051414,10.0,10.0,403,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_成交筆數_low,finlab701_single,rotc_price:成交筆數,rotc_price,成交筆數,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.28909717275035823,ok,low,-1,0.085,0.21991367671792927,0.3150204679370261,2.128752268856844,0.9382470577699666,-0.17015623839585903,1.172598100247954,2.5768058988668865,1.2923461127837967,0.4742268041237113,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_成交股數_low,finlab701_single,rotc_price:成交股數,rotc_price,成交股數,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.2890995714453339,ok,low,-1,0.077,0.22274908075107458,0.3209099153025671,2.1971101809437674,0.9532858699275915,-0.1801650949323973,1.1670046426134357,2.498693997966004,1.2362922902005478,0.46272493573264784,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_透過其他綜合損益按公允價值衡量之金融資產_非流動_high,finlab701_single,financial_statement:透過其他綜合損益按公允價值衡量之金融資產_非流動,financial_statement,透過其他綜合損益按公允價值衡量之金融資產_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6887213305047433,0.2882374277811685,ok,high,1,0.063,0.23314895408312308,0.303825020576617,1.5819252755074817,1.0091453161004353,-0.14808057460893287,1.1489425292401962,2.7439724059243855,1.574367272858562,0.5205128205128206,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_管理費用率_low,finlab701_single,fundamental_features:管理費用率,fundamental_features,管理費用率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8925239162630588,0.28880945922896106,ok,low,-1,0.083,0.17150824806982046,0.25712183384966936,1.916268151177297,0.693826202874182,-0.10412543442746369,1.1465591415205998,2.096981086809546,1.6469729925531333,0.5025641025641026,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_短期借款增加_high,finlab701_single,financial_statement:短期借款增加,financial_statement,短期借款增加,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.856319297122043,0.2858826627568598,ok,high,1,0.076,0.20544639899143102,0.23770906916863196,0.7221275311547488,0.8627722383741152,-0.2498187765234835,1.120172787342317,2.854491699649188,0.8223488176595997,0.5,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商買進股數(自行買賣)_high,finlab701_single,institutional_investors_trading_summary:自營商買進股數(自行買賣),institutional_investors_trading_summary,自營商買進股數(自行買賣),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2757844811154124,ok,high,1,0.069,0.3417513430418915,0.4632990643784465,2.7205732025329494,1.661026146023735,-0.2846965906994313,1.1170994202586446,2.765275596751239,1.2003633010472985,0.4896907216494845,10.0,10.0,408,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_庫藏股票帳面值_low,finlab701_single,financial_statement:庫藏股票帳面值,financial_statement,庫藏股票帳面值,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7203988712324381,0.2351342875052879,ok,low,-1,0.077,0.27965518821928437,0.38273537429866167,2.307218834511573,1.272671849349634,-0.11911855315568987,1.1168208543637925,3.378926847261601,2.3475076361735145,0.5358974358974359,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_ROE稅後_high,finlab701_single,fundamental_features:ROE稅後,fundamental_features,ROE稅後,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9356022095024616,0.28880327063352124,ok,high,1,0.077,0.2579724372223331,0.3647799080631645,2.390645746416765,1.1469788113144306,-0.2526233467640566,1.1161568721072126,2.595308589036329,1.0211337518449726,0.48195876288659795,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融券現券償還_high,finlab701_single,margin_transactions:融券現券償還,margin_transactions,融券現券償還,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.10928412220572964,ok,high,1,0.077,0.37943654426864737,0.48035088475566995,2.258741237279869,1.9180901208762808,-0.2658895207638745,1.113713096383885,3.406789608828965,1.42699220810404,0.46923076923076923,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營業利益率_high,finlab701_single,fundamental_features:營業利益率,fundamental_features,營業利益率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9345855181523436,0.28880340917599717,ok,high,1,0.083,0.1652779377909095,0.2525009987101365,1.9522926433371308,0.66402150879924,-0.10823093107100501,1.1073733264388208,2.2970759275795505,1.5269449011159075,0.4846153846153846,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_rotc_price_成交金額_low,finlab701_single,rotc_price:成交金額,rotc_price,成交金額,price / OHLCV,emerging_price_diversity,tw,P0,"emerging-stock price, liquidity, quote-spread, and watchlist context",4778,1532,359,0.28280830965056236,0.2890995846280664,ok,low,-1,0.069,0.18893824501081746,0.2663181238756379,1.7319750838600376,0.7791899997498462,-0.16690740440182128,1.0927856081981135,2.2727246206915726,1.1319265698380097,0.4498714652956298,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_銀行借款_非流動_high,finlab701_single,financial_statement:銀行借款_非流動,financial_statement,銀行借款_非流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7773876235840371,0.2872303195863497,ok,high,1,0.077,0.24560866094025413,0.34333011595721813,2.1872756552592443,1.0775286424828798,-0.1526984418335875,1.0912293194686327,2.8856049373292976,1.6083502522270754,0.49230769230769234,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_etl_broker_transactions_balance_index_high,finlab701_single,etl:broker_transactions:balance_index,etl,broker_transactions:balance_index,broker / branch flow,chip_diversity,tw,P1,"broker concentration, branch flow anomaly, emerging-stock chip proxy",2055,2474,1103,0.8636853060080855,0.28863164120377444,ok,high,1,0.083,0.2412580376394189,0.2963832162396644,1.2338535188941286,1.0534687997932801,-0.12199953176301293,1.0879448112873897,2.721467638437736,1.9773704083057226,0.4282051282051282,10.0,10.0,410,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_etl_broker_transactions_buy_sell_ratio_high,finlab701_single,etl:broker_transactions:buy_sell_ratio,etl,broker_transactions:buy_sell_ratio,broker / branch flow,chip_diversity,tw,P1,"broker concentration, branch flow anomaly, emerging-stock chip proxy",2055,2474,1103,0.8636853060080855,0.28863163636147143,ok,high,1,0.076,0.2412580376394189,0.2963832162396644,1.2338535188941286,1.0534687997932801,-0.12199953176301293,1.0879448112873897,2.721467638437736,1.9773704083057226,0.4282051282051282,10.0,10.0,410,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_使用權資產_high,finlab701_single,financial_statement:使用權資產,financial_statement,使用權資產,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8967888163951487,0.28880859115281815,ok,high,1,0.095,0.18114576316758235,0.21923594362298265,0.8525632820353084,0.7406630907403708,-0.09808798756380666,1.0856001282230454,2.7780982521391597,1.846579809292808,0.5230769230769231,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_security_lending_借券還券_high,finlab701_single,security_lending:借券還券,security_lending,借券還券,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4782,2374,1149,0.9060311011487812,0.2819836128947268,ok,high,1,0.107,0.2679270187760363,0.3613032746817367,2.09001811614799,1.2040636728538123,-0.1515264914587403,1.0780880920414235,3.145280635139983,1.7680693026272571,0.5269922879177378,10.0,10.0,407,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_存入保證金減少_low,finlab701_single,financial_statement:存入保證金減少,financial_statement,存入保證金減少,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.6139214665972862,0.2715241452395431,ok,low,-1,0.083,0.23039228483608531,0.29249318373694805,1.3899893765600695,0.994231362003007,-0.08140904375967206,1.0759864185362273,3.9142897606899387,2.829710030937525,0.5256410256410257,10.0,10.0,402,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商買賣超股數(自行買賣)_high,finlab701_single,institutional_investors_trading_summary:自營商買賣超股數(自行買賣),institutional_investors_trading_summary,自營商買賣超股數(自行買賣),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2846601606636571,ok,high,1,0.062,0.2373971557726231,0.3137330592989487,1.7086080367547225,1.0322811886321643,-0.22099414542836426,1.0673638672186403,2.950761454460777,1.0741751260479067,0.5116279069767442,10.0,10.0,409,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_稅後淨利成長率_high,finlab701_single,fundamental_features:稅後淨利成長率,fundamental_features,稅後淨利成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9208151543049273,0.28880532053209906,ok,high,1,0.076,0.2348828367237883,0.33229727812050686,2.1804038437693385,1.0185657278330562,-0.2572571763862007,1.0519201424112257,2.360057777291455,0.9129918554833057,0.5233160621761658,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_營收成長率_low,finlab701_single,fundamental_features:營收成長率,fundamental_features,營收成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9201497017972221,0.28880541385773356,ok,low,-1,0.076,0.23100948133828192,0.27243807982897117,0.9272862842091731,0.9975637260962753,-0.23880146019956772,1.0425263126340159,2.7067520058992094,0.9673299645889443,0.4781491002570694,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_institutional_investors_trading_summary_自營商賣出股數(自行買賣)_high,finlab701_single,institutional_investors_trading_summary:自營商賣出股數(自行買賣),institutional_investors_trading_summary,自營商賣出股數(自行買賣),chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",3455,2673,1167,0.9168014249689789,0.2778113938951957,ok,high,1,0.076,0.4035689812200023,0.5426800199218553,3.1136886805212742,2.0915377205778394,-0.308508513041139,1.0410557539576735,3.599492842537648,1.308086757069871,0.5012853470437018,10.0,10.0,410,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融資買進_high,finlab701_single,margin_transactions:融資買進,margin_transactions,融資買進,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.28664077487851913,ok,high,1,0.083,0.3961176294900084,0.5840882962569355,4.207301899575435,2.0372336884931377,-0.3604057166360496,1.0406888000772456,3.360275952036226,1.0990575915700447,0.4730077120822622,10.0,10.0,405,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_margin_transactions_融資賣出_high,finlab701_single,margin_transactions:融資賣出,margin_transactions,融資賣出,chips / institutional flow,chip_diversity,tw,P0,"foreign/trust/dealer flow, margin heat, lending pressure, theme rotation",4282,2441,1150,0.9086578873634071,0.2873348258247465,ok,high,1,0.077,0.4280796635600397,0.6461302456670737,4.880573357969638,2.27495936159824,-0.37621735566284165,1.0218118341279832,3.1785838483722406,1.1378217376188502,0.48717948717948717,10.0,10.0,405,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_fundamental_features_經常利益成長率_high,finlab701_single,fundamental_features:經常利益成長率,fundamental_features,經常利益成長率,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.9216457190889805,0.2888052031941974,ok,high,1,0.07,0.22464875673299955,0.3230395880706665,2.2022581432934887,0.9634071855647237,-0.2582280221898452,1.0057669341686575,2.2326041258321347,0.8699290477366176,0.5155440414507773,10.0,10.0,401,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_透過損益按公允價值衡量之金融資產_流動_high,finlab701_single,financial_statement:透過損益按公允價值衡量之金融資產_流動,financial_statement,透過損益按公允價值衡量之金融資產_流動,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.7742935195933235,0.2839197722072515,ok,high,1,0.076,0.18290235446184178,0.24398521606447984,1.3672028943268104,0.7492964009195366,-0.16799275009339476,1.001410871713754,2.647081227219374,1.0886866694751374,0.5076923076923077,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
finlab701_financial_statement_法定盈餘公積_high,finlab701_single,financial_statement:法定盈餘公積,financial_statement,法定盈餘公積,fundamentals,fundamental_factor_diversity,tw,P0,"quality, value, growth, profitability, balance-sheet factors",106,2832,1150,0.8488692310771324,0.28877042277499765,ok,high,1,0.077,0.1879642360384124,0.24802551559979186,1.3443370709689044,0.7743420853833216,-0.191859252445149,0.9839741815220063,2.2828149626849132,0.9796475133093407,0.5307692307692308,10.0,10.0,400,830,10.0,10,10,best_of_high_low_in_sample_research_only
